1,3.78,2076,GG,9/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.038,0.088,0.194,0.419,0.663,0.75,0.838,0.863,1.044,1.075,1.025,0.963,0.975,0.863,0.688,0.325,0.044,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,10/07/2012,1.244,1.25,1.25,0.075,1.056,0.181,0,1.056,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,10/07/2012,0.994,0.738,0.616,0.857,0.615,0.677,1.275,1.332,0.198,0.128,0.659,0.851,1.003,0.142,0.097,0.195,0.325,0.498,0.088,0.093,0.071,0.1,0.305,0.638,0.799,0.13,0.047,0.44,0.112,0.136,0.911,1.784,1.958,1.775,1.588,0.864,0.262,0.33,0.4,0.283,0.206,0.392,0.552,0.39,0.117,0.714,0.045,0.115,
1,3.78,2076,GG,10/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.094,0.163,0.244,0.375,0.438,0.456,0.45,0.831,0.85,0.738,0.575,0.381,0.819,0.275,0.175,0.05,0.019,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,11/07/2012,1.231,1.231,0.75,0.044,1.194,0,0,0.219,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,
1,3.78,2076,GC,11/07/2012,0.277,0.103,0.033,0.103,0.034,0.396,0.691,0.689,0.034,0.156,0.871,0.096,0.034,0.1,0.039,1.337,0.797,0.133,0.066,0.13,0.378,0.838,0.59,0.124,0.869,1.004,0.498,0.165,0.334,0.061,0.127,0.459,1.038,0.674,0.595,0.29,0.303,0.25,0.215,0.532,0.2,0.27,0.382,0.576,0.454,0.979,1.013,0.913,
1,3.78,2076,GG,11/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.031,0.05,0.2,0.506,0.681,0.788,0.831,0.956,0.813,1.094,1.1,1.05,1.006,0.838,0.606,0.213,0.094,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,12/07/2012,1.238,1.238,1.244,1.163,0,1.231,0.044,0,1.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,12/07/2012,0.975,0.788,0.598,0.561,0.588,0.627,1.04,0.674,0.082,0.144,0.669,1.13,0.713,0.194,0.099,0.187,0.486,0.186,0.486,0.152,0.444,1.873,1.827,1.763,1.341,1.086,0.157,1.562,1.734,1.804,1.79,1.831,2.098,1.102,0.295,0.645,0.419,0.422,0.303,0.205,0.287,0.434,0.634,0.083,0.183,0.834,0.17,0.078,
1,3.78,2076,GG,12/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.15,0.138,0.244,0.206,0.225,0.188,0.113,0.156,0.231,0.238,0.244,0.363,0.138,0.206,0.15,0.088,0.05,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,13/07/2012,1.244,1.244,1.181,0,1.031,0.138,0,0.644,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,
1,3.78,2076,GC,13/07/2012,0.095,0.073,0.093,0.312,0.093,0.13,0.751,0.657,0.367,0.203,0.753,0.067,0.11,0.304,0.128,0.546,0.315,0.154,0.437,0.179,0.22,0.452,0.114,0.071,0.349,0.072,0.101,0.073,0.1,0.076,0.337,0.079,0.095,0.083,0.465,0.268,0.222,0.251,0.235,0.472,0.203,0.278,0.38,0.16,0.37,0.734,0.056,0.132,
1,3.78,2076,GG,13/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.038,0.075,0.213,0.181,0.269,0.694,0.275,0.831,0.919,1,1.019,0.975,1.088,0.894,0.469,0.575,0.35,0.05,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,14/07/2012,1.25,1.238,1.256,0.638,0.475,0.794,0,0.5,0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,
